,image_name,width,height,x0,y0,x1,y1,is_valid,box_area,resolution,label,face_count
2944,00002556.jpg,5472,3648,1585,1720,3886,3505,True,4107285,"(5472, 3648)",1.0,1
2945,00002218.jpg,3734,4800,2096,478,2795,1525,True,731853,"(3734, 4800)",0.0,0
2946,00001705.jpg,1280,720,831,89,1056,237,True,33300,"(1280, 720)",1.0,1
2948,00003112.jpg,390,280,160,1,338,104,True,18334,"(390, 280)",1.0,1
2949,00001063.jpg,1500,1389,15,1,1032,883,True,896994,"(1500, 1389)",1.0,1
2950,00001088.jpg,1800,1202,699,331,983,552,True,62764,"(1800, 1202)",1.0,1
2951,00000396.jpg,600,400,148,61,377,242,True,41449,"(600, 400)",1.0,1
2952,00002581.jpg,1365,2048,552,134,897,750,True,212520,"(1365, 2048)",1.0,1
2953,00001922.jpg,1000,667,383,39,587,198,True,32436,"(1000, 667)",1.0,1
2954,00002595.jpg,858,572,396,140,618,312,True,38184,"(858, 572)",1.0,1
2955,00002026.jpg,683,1023,291,117,380,271,True,13706,"(683, 1023)",1.0,1
2956,00001249.jpg,236,297,50,5,151,153,True,14948,"(236, 297)",1.0,1
2957,00002740.jpg,1024,683,340,192,449,277,True,9265,"(1024, 683)",1.0,1
2958,00000143.jpg,736,919,218,121,444,449,True,74128,"(736, 919)",1.0,1
2959,00000625.jpg,450,321,209,86,265,132,True,2576,"(450, 321)",1.0,1
2961,00002032.jpg,700,1050,282,76,405,291,True,26445,"(700, 1050)",1.0,1
2962,00003304.jpg,1023,683,58,123,271,285,True,34506,"(1023, 683)",0.0,0
2964,00001275.jpg,1242,1530,349,192,567,505,True,68234,"(1242, 1530)",1.0,1
2965,00003476.jpg,236,157,85,25,138,67,True,2226,"(236, 157)",1.0,1
2966,00002768.jpg,920,460,1,56,501,403,True,173500,"(920, 460)",1.0,1
2967,00003310.jpg,612,408,256,65,453,217,True,29944,"(612, 408)",1.0,1
2968,00000619.jpg,1024,683,157,257,416,458,True,52059,"(1024, 683)",1.0,1
2971,00001507.jpg,640,963,229,35,421,372,True,64704,"(640, 963)",1.0,1
2972,00002783.jpg,454,340,49,54,243,223,True,32786,"(454, 340)",1.0,1
2973,00000194.jpg,866,1390,366,265,518,549,True,43168,"(866, 1390)",1.0,1
2974,00000180.jpg,1000,624,340,35,750,332,True,121770,"(1000, 624)",1.0,1
2975,00002797.jpg,1000,667,206,43,306,121,True,7800,"(1000, 667)",1.0,1
2976,00003489.jpg,222,288,117,46,152,99,True,1855,"(222, 288)",1.0,1
2977,00000816.jpg,299,450,1,5,112,327,True,35742,"(299, 450)",1.0,1
2978,00000802.jpg,682,1024,253,85,329,218,True,10108,"(682, 1024)",1.0,1
2979,00002152.jpg,1280,861,589,300,766,439,True,24603,"(1280, 861)",1.0,1
2980,00000023.jpg,1000,1500,375,285,562,612,True,61149,"(1000, 1500)",1.0,1
2981,00002634.jpg,333,519,52,117,116,232,True,7360,"(333, 519)",1.0,1
2984,00002620.jpg,1600,1167,771,117,1369,624,True,303186,"(1600, 1167)",1.0,1
2986,00001329.jpg,600,420,139,1,276,56,True,7535,"(600, 420)",0.0,0
2987,00000989.jpg,1000,667,422,102,868,448,True,154316,"(1000, 667)",1.0,1
2988,00000751.jpg,733,1023,294,76,431,299,True,30551,"(733, 1023)",1.0,1
2989,00003258.jpg,626,417,143,48,257,137,True,10146,"(626, 417)",1.0,1
2992,00002146.jpg,397,600,159,70,233,199,True,9546,"(397, 600)",1.0,1
2993,00000779.jpg,1600,1168,315,155,672,465,True,110670,"(1600, 1168)",1.0,1
2994,00002608.jpg,2000,1333,1121,404,1548,728,True,138348,"(2000, 1333)",1.0,1
2997,00001301.jpg,385,280,55,38,168,134,True,10848,"(385, 280)",1.0,1
2998,00001315.jpg,689,900,156,6,470,484,True,150092,"(689, 900)",1.0,1
2999,00003502.jpg,200,150,1,1,200,149,True,29452,"(200, 150)",1.0,1
3000,00003264.jpg,1001,1001,373,17,626,305,True,72864,"(1001, 1001)",1.0,1
3001,00001473.jpg,736,736,181,91,547,517,True,155916,"(736, 736)",1.0,1
3002,00000786.jpg,1024,683,27,1,650,452,True,280973,"(1024, 683)",1.0,1
3003,00002191.jpg,400,285,74,24,158,92,True,5712,"(400, 285)",1.0,1
3005,00000792.jpg,1000,1000,262,33,728,575,True,252572,"(1000, 1000)",1.0,1
3006,00000962.jpg,700,525,82,10,557,424,True,196650,"(700, 525)",1.0,1
3007,00002807.jpg,600,369,275,45,452,172,True,22479,"(600, 369)",1.0,1
3009,00000976.jpg,1202,1800,332,499,572,927,True,102720,"(1202, 1800)",1.0,1
3010,00002436.jpg,925,1200,231,70,683,753,True,308716,"(925, 1200)",1.0,1
3011,00000547.jpg,1001,1600,30,327,222,692,True,70080,"(1001, 1600)",1.0,1
3014,00001881.jpg,900,556,192,27,740,429,True,220296,"(900, 556)",1.0,1
3015,00001659.jpg,1280,720,1,1,1280,712,True,909369,"(1280, 720)",1.0,1
3016,00002350.jpg,750,440,333,50,454,133,True,10043,"(750, 440)",1.0,1
3017,00000553.jpg,800,582,202,40,418,223,True,39528,"(800, 582)",1.0,1
3020,00000235.jpg,4000,6000,1521,1867,1939,2580,True,298034,"(4000, 6000)",1.0,1
3021,00002422.jpg,500,500,177,294,291,427,True,15162,"(500, 500)",1.0,1
3023,00003072.jpg,612,408,220,78,351,179,True,13231,"(612, 408)",1.0,1
3025,00001665.jpg,1000,667,413,90,645,267,True,41064,"(1000, 667)",1.0,1
3026,00003066.jpg,1157,887,296,70,487,240,True,32470,"(1157, 887)",1.0,1
3029,00001117.jpg,1500,1201,454,130,1045,681,True,325641,"(1500, 1201)",1.0,1
3030,00002393.jpg,1400,1120,532,346,944,729,True,157796,"(1400, 1120)",1.0,1
3031,00000584.jpg,6000,3887,2014,1076,2654,1559,True,309120,"(6000, 3887)",1.0,1
3032,00001842.jpg,700,1050,313,100,419,284,True,19504,"(700, 1050)",1.0,1
3033,00000590.jpg,1000,571,521,281,721,414,True,26600,"(1000, 571)",1.0,1
3035,00001856.jpg,364,280,1,1,276,138,True,37675,"(364, 280)",0.0,0
3036,00002387.jpg,388,480,162,76,287,255,True,22375,"(388, 480)",1.0,1
3037,00003098.jpg,1023,682,827,413,934,496,True,8881,"(1023, 682)",1.0,1
3038,00001843.jpg,682,1024,254,75,438,397,True,59248,"(682, 1024)",1.0,1
3039,00000585.jpg,1500,1000,1037,113,1259,285,True,38184,"(1500, 1000)",1.0,1
3041,00003067.jpg,1600,1066,781,431,1033,626,True,49140,"(1600, 1066)",1.0,1
3043,00002379.jpg,550,350,183,15,414,186,True,39501,"(550, 350)",1.0,1
3044,00001670.jpg,1024,768,248,66,569,346,True,89880,"(1024, 768)",1.0,1
3045,00000208.jpg,773,580,162,79,252,158,True,7110,"(773, 580)",1.0,1
3046,00003073.jpg,1300,866,700,233,1127,571,True,144326,"(1300, 866)",1.0,1
3047,00001894.jpg,1600,1167,621,94,947,371,True,90302,"(1600, 1167)",1.0,1
3048,00002423.jpg,612,459,138,4,526,344,True,131920,"(612, 459)",1.0,1
3049,00000220.jpg,450,328,207,83,262,128,True,2475,"(450, 328)",1.0,1
3052,00002437.jpg,866,1300,326,332,586,778,True,115960,"(866, 1300)",1.0,1
3053,00002351.jpg,800,534,387,128,510,224,True,11808,"(800, 534)",1.0,1
3054,00001658.jpg,1300,956,443,131,834,458,True,127857,"(1300, 956)",1.0,1
3055,00000963.jpg,800,582,230,73,707,477,True,192708,"(800, 582)",1.0,1
3056,00000793.jpg,1111,980,301,6,893,602,True,352832,"(1111, 980)",1.0,1
3057,00002190.jpg,735,489,39,93,457,417,True,135432,"(735, 489)",1.0,1
3059,00001499.jpg,800,527,224,22,465,207,True,44585,"(800, 527)",1.0,1
3060,00000787.jpg,650,434,281,68,429,180,True,16576,"(650, 434)",1.0,1
3061,00001472.jpg,1000,1500,383,1,1000,1054,True,649701,"(1000, 1500)",1.0,1
3062,00000778.jpg,1200,1800,267,289,636,919,True,232470,"(1200, 1800)",1.0,1
3063,00003517.jpg,236,236,81,40,160,132,True,7268,"(236, 236)",1.0,1
3067,00002621.jpg,1050,700,237,151,425,297,True,27448,"(1050, 700)",1.0,1
3069,00002147.jpg,667,1000,295,13,566,486,True,128183,"(667, 1000)",1.0,1
3070,00000988.jpg,1300,866,269,86,497,263,True,40356,"(1300, 866)",1.0,1
3071,00002153.jpg,688,1050,231,111,313,253,True,11644,"(688, 1050)",1.0,1
3072,00000022.jpg,767,512,475,129,558,194,True,5395,"(767, 512)",1.0,1
3073,00002972.jpg,2000,1333,479,205,996,606,True,207317,"(2000, 1333)",1.0,1
3075,00000803.jpg,1500,2250,613,575,1105,1415,True,413280,"(1500, 2250)",1.0,1
3076,00000817.jpg,667,1000,268,32,410,280,True,35216,"(667, 1000)",1.0,1
3077,00002966.jpg,660,367,214,102,287,150,True,3504,"(660, 367)",1.0,1
3079,00002796.jpg,800,800,370,194,596,456,True,59212,"(800, 800)",1.0,1
3080,00000181.jpg,1600,1158,451,30,1306,750,True,615600,"(1600, 1158)",1.0,1
3081,00002782.jpg,608,406,169,30,231,79,True,3038,"(608, 406)",1.0,1
3082,00002769.jpg,960,640,114,7,650,423,True,222976,"(960, 640)",1.0,1
3083,00003477.jpg,235,176,132,52,182,95,True,2150,"(235, 176)",1.0,1
3086,00001260.jpg,867,1390,282,83,543,559,True,124236,"(867, 1390)",1.0,1
3087,00001506.jpg,653,1024,321,190,433,391,True,22512,"(653, 1024)",1.0,1
3088,00000618.jpg,800,582,62,11,313,224,True,53463,"(800, 582)",1.0,1
3090,00003311.jpg,1280,853,424,116,853,448,True,142428,"(1280, 853)",1.0,1
3091,00003305.jpg,200,300,78,44,137,147,True,6077,"(200, 300)",1.0,1
3092,00003463.jpg,550,366,104,24,366,231,True,54234,"(550, 366)",0.0,0
3093,00000142.jpg,600,750,260,1,546,370,True,105534,"(600, 750)",1.0,1
3094,00002755.jpg,994,663,603,222,816,387,True,35145,"(994, 663)",1.0,1
3095,00002033.jpg,864,1390,272,61,427,345,True,44020,"(864, 1390)",1.0,1
3096,00003339.jpg,626,352,222,139,383,245,True,17066,"(626, 352)",1.0,1
3097,00001248.jpg,891,1000,421,170,562,353,True,25803,"(891, 1000)",1.0,1
3098,00001923.jpg,1500,1029,590,121,890,360,True,71700,"(1500, 1029)",1.0,1
3099,00002594.jpg,650,975,286,154,382,325,True,16416,"(650, 975)",0.0,0
3100,00002580.jpg,1400,1000,412,150,1400,993,True,832884,"(1400, 1000)",1.0,1
3101,00001089.jpg,1000,667,207,39,477,248,True,56430,"(1000, 667)",1.0,1
3102,00001937.jpg,800,533,258,32,474,196,True,35424,"(800, 533)",1.0,1
3103,00003113.jpg,1000,667,79,157,438,430,True,98007,"(1000, 667)",1.0,1
3105,00001704.jpg,683,1023,370,39,516,293,True,37084,"(683, 1023)",1.0,1
3106,00001710.jpg,626,417,203,36,330,135,True,12573,"(626, 417)",1.0,1
3107,00002219.jpg,306,423,99,49,219,242,True,23160,"(306, 423)",1.0,1
3108,00000426.jpg,686,1029,303,119,450,375,True,37632,"(686, 1029)",1.0,1
3109,00001738.jpg,974,1390,412,392,514,561,True,17238,"(974, 1390)",1.0,1
3110,00002231.jpg,900,680,688,23,821,140,True,15561,"(900, 680)",1.0,1
3115,00002557.jpg,1500,1120,218,45,735,494,True,232133,"(1500, 1120)",1.0,1
3116,00000340.jpg,800,583,469,99,629,235,True,21760,"(800, 583)",1.0,1
3117,00002225.jpg,700,933,281,132,407,327,True,24570,"(700, 933)",1.0,1
3118,00000432.jpg,700,467,367,52,569,209,True,31714,"(700, 467)",1.0,1
3119,00002555.jpg,1024,656,750,143,964,302,True,34026,"(1024, 656)",1.0,1
3126,00002233.jpg,700,933,342,100,498,342,True,37752,"(700, 933)",1.0,1
3127,00000430.jpg,800,800,278,165,380,283,True,12036,"(800, 800)",1.0,1
3128,00002227.jpg,1000,667,95,5,895,574,True,455200,"(1000, 667)",1.0,1
3129,00001048.jpg,1000,1250,458,390,634,646,True,45056,"(1000, 1250)",1.0,1
3130,00001060.jpg,1300,956,735,81,959,272,True,42784,"(1300, 956)",1.0,1
3131,00001706.jpg,1300,867,444,177,843,488,True,124089,"(1300, 867)",1.0,1
3132,00003111.jpg,500,333,186,112,321,217,True,14175,"(500, 333)",1.0,1
3134,00001074.jpg,1600,1156,655,75,913,291,True,55728,"(1600, 1156)",1.0,1
3135,00002596.jpg,960,641,248,143,658,462,True,130790,"(960, 641)",0.0,0
3136,00000381.jpg,829,580,291,49,530,240,True,45649,"(829, 580)",1.0,1
3137,00001921.jpg,1300,956,372,57,847,464,True,193325,"(1300, 956)",1.0,1
3138,00001935.jpg,1300,956,394,109,1000,628,True,314514,"(1300, 956)",1.0,1
3139,00000626.jpg,500,334,299,31,443,143,True,16128,"(500, 334)",1.0,1
3144,00002031.jpg,2000,1333,645,66,1500,744,True,579690,"(2000, 1333)",1.0,1
3145,00003449.jpg,236,354,69,37,155,188,True,12986,"(236, 354)",1.0,1
3146,00000154.jpg,626,398,345,91,465,179,True,10560,"(626, 398)",1.0,1
3147,00002743.jpg,900,596,289,79,508,248,True,37011,"(900, 596)",1.0,1
3148,00003475.jpg,236,115,78,1,234,104,True,16068,"(236, 115)",1.0,1
3149,00001276.jpg,800,533,191,1,677,346,True,167670,"(800, 533)",1.0,1
3150,00000168.jpg,1000,667,228,12,906,527,True,349170,"(1000, 667)",1.0,1
3151,00001510.jpg,1600,1168,559,113,1360,795,True,546282,"(1600, 1168)",1.0,1
3152,00002019.jpg,600,419,191,29,306,122,True,10695,"(600, 419)",1.0,1
3154,00001289.jpg,1005,1300,234,156,694,834,True,311880,"(1005, 1300)",1.0,1
3155,00000829.jpg,2000,3000,802,380,1248,1158,True,346988,"(2000, 3000)",1.0,1
3156,00000801.jpg,406,612,151,38,273,253,True,26230,"(406, 612)",1.0,1
3157,00002970.jpg,1000,1000,599,608,760,796,True,30268,"(1000, 1000)",1.0,1
3158,00002964.jpg,640,360,14,20,215,151,True,26331,"(640, 360)",1.0,1
3159,00000752.jpg,967,1300,424,74,635,412,True,71318,"(967, 1300)",1.0,1
3160,00002145.jpg,866,1300,378,456,506,680,True,28672,"(866, 1300)",1.0,1
3161,00000020.jpg,1000,667,288,20,516,193,True,39444,"(1000, 667)",1.0,1
3162,00002151.jpg,320,405,115,116,182,212,True,6432,"(320, 405)",1.0,1
3163,00001458.jpg,650,433,366,113,554,256,True,26884,"(650, 433)",1.0,1
3164,00003267.jpg,509,340,300,87,406,169,True,8692,"(509, 340)",1.0,1
3165,00002179.jpg,1600,900,434,25,1179,513,True,363560,"(1600, 900)",1.0,1
3166,00001470.jpg,1365,2048,483,495,1067,1514,True,595096,"(1365, 2048)",1.0,1
3167,00000008.jpg,1300,867,820,234,1016,387,True,29988,"(1300, 867)",1.0,1
3168,00001316.jpg,626,418,105,3,539,154,True,65534,"(626, 418)",0.0,0
3169,00003501.jpg,236,365,94,104,138,184,True,3520,"(236, 365)",1.0,1
3170,00001302.jpg,800,532,101,91,458,367,True,98532,"(800, 532)",1.0,1
3171,00003273.jpg,612,408,184,75,299,164,True,10235,"(612, 408)",1.0,1
3173,00002186.jpg,1082,1689,418,169,608,514,True,65550,"(1082, 1689)",1.0,1
3174,00003298.jpg,750,500,333,113,515,252,True,25298,"(750, 500)",1.0,1
3176,00000785.jpg,866,1390,351,209,439,374,True,14520,"(866, 1390)",1.0,1
3177,00002192.jpg,800,470,6,73,237,231,True,36498,"(800, 470)",1.0,1
3180,00002804.jpg,509,339,25,81,134,166,True,9265,"(509, 339)",1.0,1
3184,00002810.jpg,346,280,133,84,260,203,True,15113,"(346, 280)",1.0,1
3185,00002421.jpg,1210,988,111,256,227,366,True,12760,"(1210, 988)",1.0,1
3191,00003059.jpg,1140,854,837,532,1009,682,True,25800,"(1140, 854)",1.0,1
3192,00000550.jpg,612,408,149,123,334,262,True,25715,"(612, 408)",1.0,1
3199,00001882.jpg,1024,869,673,214,797,335,True,15004,"(1024, 869)",1.0,1
3202,00002353.jpg,335,500,126,60,229,239,True,18437,"(335, 500)",1.0,1
3203,00000222.jpg,1300,956,466,151,776,415,True,81840,"(1300, 956)",1.0,1
3204,00001114.jpg,865,1390,269,321,349,466,True,11600,"(865, 1390)",1.0,1
3205,00001672.jpg,600,420,44,52,302,262,True,54180,"(600, 420)",1.0,1
3206,00003065.jpg,1300,851,272,160,1013,736,True,426816,"(1300, 851)",1.0,1
3207,00003071.jpg,550,309,59,136,198,227,True,12649,"(550, 309)",1.0,1
3211,00000578.jpg,1024,682,102,139,378,353,True,59064,"(1024, 682)",1.0,1
3220,00000593.jpg,612,408,444,112,605,238,True,20286,"(612, 408)",1.0,1
3229,00001855.jpg,683,1024,320,100,395,230,True,9750,"(683, 1024)",1.0,1
3230,00002384.jpg,539,752,169,127,244,248,True,9075,"(539, 752)",1.0,1
3231,00002390.jpg,550,350,137,15,400,210,True,51285,"(550, 350)",1.0,1
3232,00001699.jpg,798,1024,246,172,532,598,True,121836,"(798, 1024)",1.0,1
3233,00001841.jpg,735,490,266,57,541,274,True,59675,"(735, 490)",1.0,1
3234,00001869.jpg,600,400,185,36,336,154,True,17818,"(600, 400)",1.0,1
3235,00001868.jpg,590,393,356,91,505,204,True,16837,"(590, 393)",1.0,1
3236,00001840.jpg,356,200,204,14,316,87,True,8176,"(356, 200)",1.0,1
3237,00001698.jpg,2000,1335,190,92,944,679,True,442598,"(2000, 1335)",1.0,1
3238,00002391.jpg,408,612,82,273,202,482,True,25080,"(408, 612)",1.0,1
3240,00002385.jpg,512,463,401,59,480,142,True,6557,"(512, 463)",1.0,1
3242,00001854.jpg,612,367,278,23,507,182,True,36411,"(612, 367)",1.0,1
3243,00000592.jpg,1500,1031,273,274,444,411,True,23427,"(1500, 1031)",1.0,1
3244,00000579.jpg,3840,2560,1264,921,2394,1797,True,989880,"(3840, 2560)",1.0,1
3250,00003070.jpg,681,1024,299,155,495,491,True,65856,"(681, 1024)",1.0,1
3251,00001673.jpg,500,750,186,41,321,276,True,31725,"(500, 750)",1.0,1
3252,00001883.jpg,390,280,153,14,281,120,True,13568,"(390, 280)",1.0,1
3253,00000545.jpg,1200,800,743,26,1047,261,True,71440,"(1200, 800)",1.0,1
3255,00002420.jpg,690,1000,185,33,578,696,True,260559,"(690, 1000)",1.0,1
3256,00001129.jpg,626,417,277,56,458,196,True,25340,"(626, 417)",1.0,1
3257,00001897.jpg,390,280,133,26,264,132,True,13886,"(390, 280)",1.0,1
3258,00000551.jpg,900,599,337,120,673,380,True,87360,"(900, 599)",1.0,1
3263,00003058.jpg,350,350,265,193,315,249,True,2800,"(350, 350)",1.0,1
3265,00002811.jpg,626,418,149,47,476,307,True,85020,"(626, 418)",1.0,1
3268,00000974.jpg,462,280,77,34,183,108,True,7844,"(462, 280)",1.0,1
3269,00002805.jpg,900,675,199,243,289,322,True,7110,"(900, 675)",1.0,1
3271,00000784.jpg,1300,866,284,103,935,608,True,328755,"(1300, 866)",1.0,1
3272,00000948.jpg,800,582,170,82,327,215,True,20881,"(800, 582)",1.0,1
3275,00000790.jpg,1058,1600,437,86,710,567,True,131313,"(1058, 1600)",1.0,1
3276,00003299.jpg,500,367,206,113,294,186,True,6424,"(500, 367)",1.0,1
3277,00002839.jpg,994,663,524,106,810,324,True,62348,"(994, 663)",1.0,1
3278,00003514.jpg,236,354,93,37,133,106,True,2760,"(236, 354)",0.0,0
3279,00001465.jpg,2048,1365,864,159,1480,637,True,294448,"(2048, 1365)",1.0,1
3280,00002178.jpg,612,407,354,113,512,233,True,18960,"(612, 407)",1.0,1
3282,00003266.jpg,1300,1035,814,170,1038,377,True,46368,"(1300, 1035)",1.0,1
3283,00003500.jpg,236,236,31,29,120,133,True,9256,"(236, 236)",1.0,1
3284,00001317.jpg,1300,956,781,89,1009,280,True,43548,"(1300, 956)",1.0,1
3285,00002636.jpg,1024,683,281,199,395,287,True,10032,"(1024, 683)",1.0,1
3286,00001459.jpg,612,485,257,116,377,226,True,13200,"(612, 485)",1.0,1
3287,00002150.jpg,1300,918,797,190,981,342,True,27968,"(1300, 918)",1.0,1
3288,00002144.jpg,2000,1333,657,52,1233,509,True,263232,"(2000, 1333)",1.0,1
3289,00000753.jpg,467,700,99,10,299,358,True,69600,"(467, 700)",1.0,1
3290,00002622.jpg,800,533,447,310,591,421,True,15984,"(800, 533)",1.0,1
3293,00002965.jpg,500,334,136,60,359,237,True,39471,"(500, 334)",1.0,1
3294,00000814.jpg,900,600,468,64,769,298,True,70434,"(900, 600)",1.0,1
3295,00000800.jpg,352,500,116,137,224,316,True,19332,"(352, 500)",1.0,1
3296,00002971.jpg,390,280,131,38,228,118,True,7760,"(390, 280)",1.0,1
3297,00001288.jpg,500,750,182,54,292,244,True,20900,"(500, 750)",1.0,1
3298,00000196.jpg,1600,1168,895,170,1467,656,True,277992,"(1600, 1168)",1.0,1
3299,00002959.jpg,1200,630,564,106,1032,392,True,133848,"(1200, 630)",1.0,1
3300,00002781.jpg,1000,1500,401,331,551,594,True,39450,"(1000, 1500)",1.0,1
3301,00000828.jpg,300,470,95,40,154,147,True,6313,"(300, 470)",1.0,1
3302,00002795.jpg,1000,760,680,170,848,319,True,25032,"(1000, 760)",1.0,1
3303,00000182.jpg,1024,681,583,128,859,342,True,59064,"(1024, 681)",1.0,1
3304,00000169.jpg,480,720,209,299,260,389,True,4590,"(480, 720)",1.0,1
3305,00001277.jpg,500,749,203,173,282,307,True,10586,"(500, 749)",1.0,1
3306,00003460.jpg,235,353,72,78,123,168,True,4590,"(235, 353)",1.0,1
3307,00003306.jpg,779,900,155,187,671,867,True,350880,"(779, 900)",1.0,1
3308,00002018.jpg,1080,1080,204,81,861,846,True,502605,"(1080, 1080)",1.0,1
3309,00003312.jpg,800,800,268,228,538,542,True,84780,"(800, 800)",1.0,1
3310,00000155.jpg,1000,684,483,276,585,357,True,8262,"(1000, 684)",1.0,1
3311,00002024.jpg,612,436,189,17,423,214,True,46098,"(612, 436)",1.0,1
3312,00002030.jpg,640,640,470,68,536,144,True,5016,"(640, 640)",1.0,1
3320,00001539.jpg,864,1300,206,391,450,808,True,101748,"(864, 1300)",1.0,1
3321,00000141.jpg,334,519,162,106,261,280,True,17226,"(334, 519)",1.0,1
3323,00002756.jpg,1600,1157,68,15,409,302,True,97867,"(1600, 1157)",1.0,1
3328,00001908.jpg,626,938,289,78,359,200,True,8540,"(626, 938)",1.0,1
3329,00001934.jpg,1500,1120,662,91,1067,443,True,142560,"(1500, 1120)",1.0,1
3330,00002583.jpg,900,600,235,105,462,282,True,40179,"(900, 600)",1.0,1
3331,00000380.jpg,1500,1000,452,100,1265,717,True,501621,"(1500, 1000)",1.0,1
3332,00002597.jpg,681,1024,277,190,425,450,True,38480,"(681, 1024)",1.0,1
3333,00001920.jpg,865,1300,370,138,469,310,True,17028,"(865, 1300)",1.0,1
3334,00001713.jpg,334,518,148,53,191,131,True,3354,"(334, 518)",1.0,1
3335,00003104.jpg,511,340,64,1,423,260,True,92981,"(511, 340)",1.0,1
3336,00001075.jpg,570,537,203,20,361,197,True,27966,"(570, 537)",1.0,1
3337,00001061.jpg,2000,3000,582,222,1111,1164,True,498318,"(2000, 3000)",0.0,0
3338,00003110.jpg,600,400,95,100,272,237,True,24249,"(600, 400)",0.0,0
3339,00000419.jpg,489,500,238,105,326,209,True,9152,"(489, 500)",1.0,1
3340,00001707.jpg,800,534,381,13,575,160,True,28518,"(800, 534)",1.0,1
3341,00003138.jpg,508,339,207,72,444,260,True,44556,"(508, 339)",1.0,1
3342,00001049.jpg,1024,683,345,83,736,387,True,118864,"(1024, 683)",1.0,1
3343,00002540.jpg,276,340,71,62,172,206,True,14544,"(276, 340)",1.0,1
3344,00002554.jpg,1200,900,451,107,707,330,True,57088,"(1200, 900)",1.0,1
3345,00002232.jpg,620,349,4,36,186,158,True,22204,"(620, 349)",1.0,1
